"state","year","county","diocese","party","candidatevotes","totalvotes"
"IOWA","2020","STORY","Dubuque","REPUBLICAN","12333","51038"
"IOWA","2020","STORY","Dubuque","REPUBLICAN","8208","51038"
"IOWA","2020","TAMA","Dubuque","REPUBLICAN","3505","9048"
"IOWA","2020","TAMA","Dubuque","REPUBLICAN","1820","9048"
"IOWA","2020","TAMA","Dubuque","DEMOCRAT","1495","9048"
"IOWA","2020","TAMA","Dubuque","DEMOCRAT","2082","9048"
"IOWA","2008","TAMA","Dubuque","REPUBLICAN","3820","8850"
"IOWA","2008","TAMA","Dubuque","DEMOCRAT","4899","8850"
"IOWA","2000","TAMA","Dubuque","DEMOCRAT","4045","8315"
"IOWA","2000","TAMA","Dubuque","REPUBLICAN","4034","8315"
"IOWA","2004","TAMA","Dubuque","REPUBLICAN","4456","9001"
"IOWA","2004","TAMA","Dubuque","DEMOCRAT","4487","9001"
"IOWA","2016","TAMA","Dubuque","REPUBLICAN","4971","8752"
"IOWA","2016","TAMA","Dubuque","DEMOCRAT","3196","8752"
"IOWA","2012","TAMA","Dubuque","REPUBLICAN","4098","9017"
"IOWA","2012","TAMA","Dubuque","DEMOCRAT","4768","9017"
"IOWA","2012","WINNEBAGO","Dubuque","REPUBLICAN","2906","5918"
"IOWA","2012","WINNEBAGO","Dubuque","DEMOCRAT","2903","5918"
"IOWA","2016","WINNEBAGO","Dubuque","DEMOCRAT","1931","5787"
"IOWA","2016","WINNEBAGO","Dubuque","REPUBLICAN","3447","5787"
"IOWA","2020","WINNEBAGO","Dubuque","DEMOCRAT","1484","5970"
"IOWA","2020","WINNEBAGO","Dubuque","DEMOCRAT","651","5970"
"IOWA","2020","WINNEBAGO","Dubuque","REPUBLICAN","1436","5970"
"IOWA","2020","WINNEBAGO","Dubuque","REPUBLICAN","2290","5970"
"IOWA","2004","WINNEBAGO","Dubuque","DEMOCRAT","2707","5952"
"IOWA","2004","WINNEBAGO","Dubuque","REPUBLICAN","3175","5952"
"IOWA","2008","WINNEBAGO","Dubuque","REPUBLICAN","2730","6082"
"IOWA","2008","WINNEBAGO","Dubuque","DEMOCRAT","3254","6082"
"IOWA","2000","WINNEBAGO","Dubuque","REPUBLICAN","2662","5527"
"IOWA","2000","WINNEBAGO","Dubuque","DEMOCRAT","2691","5527"
"IOWA","2000","WINNESHIEK","Dubuque","DEMOCRAT","4339","9417"
"IOWA","2000","WINNESHIEK","Dubuque","REPUBLICAN","4647","9417"
"IOWA","2004","WINNESHIEK","Dubuque","DEMOCRAT","5354","10784"
"IOWA","2004","WINNESHIEK","Dubuque","REPUBLICAN","5324","10784"
"IOWA","2008","WINNESHIEK","Dubuque","DEMOCRAT","6829","11280"
"IOWA","2008","WINNESHIEK","Dubuque","REPUBLICAN","4273","11280"
"IOWA","2016","WINNESHIEK","Dubuque","REPUBLICAN","5344","11362"
"IOWA","2016","WINNESHIEK","Dubuque","DEMOCRAT","5254","11362"
"IOWA","2012","WINNESHIEK","Dubuque","REPUBLICAN","4622","11084"
"IOWA","2012","WINNESHIEK","Dubuque","DEMOCRAT","6256","11084"
"IOWA","2020","WINNESHIEK","Dubuque","DEMOCRAT","4862","12064"
"IOWA","2020","WINNESHIEK","Dubuque","DEMOCRAT","755","12064"
"IOWA","2020","WINNESHIEK","Dubuque","REPUBLICAN","3801","12064"
"IOWA","2020","WINNESHIEK","Dubuque","REPUBLICAN","2462","12064"
"IOWA","2020","WORTH","Dubuque","DEMOCRAT","1030","4418"
"IOWA","2020","WORTH","Dubuque","DEMOCRAT","566","4418"
"IOWA","2020","WORTH","Dubuque","REPUBLICAN","871","4418"
"IOWA","2020","WORTH","Dubuque","REPUBLICAN","1871","4418"
"IOWA","2008","WORTH","Dubuque","DEMOCRAT","2567","4257"
"IOWA","2008","WORTH","Dubuque","REPUBLICAN","1612","4257"
"IOWA","2000","WORTH","Dubuque","DEMOCRAT","2208","4004"
"IOWA","2000","WORTH","Dubuque","REPUBLICAN","1659","4004"
"IOWA","2004","WORTH","Dubuque","REPUBLICAN","1795","4123"
"IOWA","2004","WORTH","Dubuque","DEMOCRAT","2286","4123"
"IOWA","2012","WORTH","Dubuque","REPUBLICAN","1744","4172"
"IOWA","2012","WORTH","Dubuque","DEMOCRAT","2350","4172"
"IOWA","2016","WORTH","Dubuque","REPUBLICAN","2453","4257"
"IOWA","2016","WORTH","Dubuque","DEMOCRAT","1530","4257"
"IOWA","2016","WRIGHT","Dubuque","DEMOCRAT","1896","6026"
"IOWA","2016","WRIGHT","Dubuque","REPUBLICAN","3800","6026"
"IOWA","2012","WRIGHT","Dubuque","DEMOCRAT","2836","6278"
"IOWA","2012","WRIGHT","Dubuque","REPUBLICAN","3349","6278"
"IOWA","2020","WRIGHT","Dubuque","REPUBLICAN","2240","6254"
"IOWA","2020","WRIGHT","Dubuque","REPUBLICAN","1908","6254"
"IOWA","2020","WRIGHT","Dubuque","DEMOCRAT","606","6254"
"IOWA","2020","WRIGHT","Dubuque","DEMOCRAT","1390","6254"
"IOWA","2004","WRIGHT","Dubuque","DEMOCRAT","2930","6603"
"IOWA","2004","WRIGHT","Dubuque","REPUBLICAN","3631","6603"
"IOWA","2008","WRIGHT","Dubuque","DEMOCRAT","3102","6395"
"IOWA","2008","WRIGHT","Dubuque","REPUBLICAN","3198","6395"
"IOWA","2000","WRIGHT","Dubuque","REPUBLICAN","3384","6336"
"IOWA","2000","WRIGHT","Dubuque","DEMOCRAT","2796","6336"
"MINNESOTA","2004","AITKIN","Duluth","DEMOCRAT","4539","9452"
"MINNESOTA","2004","AITKIN","Duluth","REPUBLICAN","4768","9452"
"MINNESOTA","2008","AITKIN","Duluth","DEMOCRAT","4595","9410"
"MINNESOTA","2008","AITKIN","Duluth","REPUBLICAN","4589","9410"
"MINNESOTA","2000","AITKIN","Duluth","REPUBLICAN","3755","8260"
"MINNESOTA","2000","AITKIN","Duluth","DEMOCRAT","3830","8260"
"MINNESOTA","2012","AITKIN","Duluth","DEMOCRAT","4412","9142"
"MINNESOTA","2012","AITKIN","Duluth","REPUBLICAN","4533","9142"
"MINNESOTA","2016","AITKIN","Duluth","REPUBLICAN","5516","9231"
"MINNESOTA","2016","AITKIN","Duluth","DEMOCRAT","3134","9231"
"MINNESOTA","2020","AITKIN","Duluth","REPUBLICAN","6258","10025"
"MINNESOTA","2020","AITKIN","Duluth","DEMOCRAT","3607","10025"
"MINNESOTA","2020","CARLTON","Duluth","DEMOCRAT","10098","20369"
"MINNESOTA","2020","CARLTON","Duluth","REPUBLICAN","9791","20369"
"MINNESOTA","2000","CARLTON","Duluth","DEMOCRAT","8620","15081"
"MINNESOTA","2000","CARLTON","Duluth","REPUBLICAN","5578","15081"
"MINNESOTA","2008","CARLTON","Duluth","REPUBLICAN","6549","18449"
"MINNESOTA","2008","CARLTON","Duluth","DEMOCRAT","11501","18449"
"MINNESOTA","2004","CARLTON","Duluth","DEMOCRAT","11462","18334"
"MINNESOTA","2004","CARLTON","Duluth","REPUBLICAN","6642","18334"
"MINNESOTA","2016","CARLTON","Duluth","DEMOCRAT","8460","18211"
"MINNESOTA","2016","CARLTON","Duluth","REPUBLICAN","8160","18211"
"MINNESOTA","2012","CARLTON","Duluth","REPUBLICAN","6586","18436"
"MINNESOTA","2012","CARLTON","Duluth","DEMOCRAT","11389","18436"
"MINNESOTA","2012","CASS","Duluth","DEMOCRAT","6858","16141"
"MINNESOTA","2012","CASS","Duluth","REPUBLICAN","8957","16141"
"MINNESOTA","2016","CASS","Duluth","DEMOCRAT","4949","15999"
"MINNESOTA","2016","CASS","Duluth","REPUBLICAN","9982","15999"
"MINNESOTA","2020","CASS","Duluth","DEMOCRAT","6342","18289"
"MINNESOTA","2020","CASS","Duluth","REPUBLICAN","11620","18289"
"MINNESOTA","2004","CASS","Duluth","DEMOCRAT","6835","15910"
"MINNESOTA","2004","CASS","Duluth","REPUBLICAN","8875","15910"
"MINNESOTA","2008","CASS","Duluth","DEMOCRAT","7276","16307"
"MINNESOTA","2008","CASS","Duluth","REPUBLICAN","8660","16307"
"MINNESOTA","2000","CASS","Duluth","DEMOCRAT","5534","13593"
"MINNESOTA","2000","CASS","Duluth","REPUBLICAN","7134","13593"
"MINNESOTA","2000","COOK","Duluth","REPUBLICAN","1295","2820"
"MINNESOTA","2000","COOK","Duluth","DEMOCRAT","1171","2820"
"MINNESOTA","2008","COOK","Duluth","REPUBLICAN","1240","3348"
"MINNESOTA","2008","COOK","Duluth","DEMOCRAT","2019","3348"
"MINNESOTA","2004","COOK","Duluth","REPUBLICAN","1489","3303"
"MINNESOTA","2004","COOK","Duluth","DEMOCRAT","1733","3303"
"MINNESOTA","2016","COOK","Duluth","REPUBLICAN","1156","3395"
"MINNESOTA","2016","COOK","Duluth","DEMOCRAT","1912","3395"
"MINNESOTA","2012","COOK","Duluth","REPUBLICAN","1221","3322"
"MINNESOTA","2012","COOK","Duluth","DEMOCRAT","1993","3322"
"MINNESOTA","2020","COOK","Duluth","REPUBLICAN","1203","3806"
"MINNESOTA","2020","COOK","Duluth","DEMOCRAT","2496","3806"
"MINNESOTA","2020","CROW WING","Duluth","REPUBLICAN","25676","40173"
"MINNESOTA","2020","CROW WING","Duluth","DEMOCRAT","13726","40173"
"MINNESOTA","2004","CROW WING","Duluth","DEMOCRAT","14005","33545"
"MINNESOTA","2004","CROW WING","Duluth","REPUBLICAN","19106","33545"
"MINNESOTA","2008","CROW WING","Duluth","DEMOCRAT","15859","35165"
"MINNESOTA","2008","CROW WING","Duluth","REPUBLICAN","18567","35165"
"MINNESOTA","2000","CROW WING","Duluth","REPUBLICAN","15035","28128"
"MINNESOTA","2000","CROW WING","Duluth","DEMOCRAT","11255","28128"
"MINNESOTA","2012","CROW WING","Duluth","REPUBLICAN","19415","34920"
"MINNESOTA","2012","CROW WING","Duluth","DEMOCRAT","14760","34920"
"MINNESOTA","2016","CROW WING","Duluth","REPUBLICAN","22287","35842"
"MINNESOTA","2016","CROW WING","Duluth","DEMOCRAT","10982","35842"
"MINNESOTA","2016","ITASCA","Duluth","REPUBLICAN","12920","23880"
"MINNESOTA","2016","ITASCA","Duluth","DEMOCRAT","9015","23880"
"MINNESOTA","2012","ITASCA","Duluth","REPUBLICAN","10501","23919"
"MINNESOTA","2012","ITASCA","Duluth","DEMOCRAT","12852","23919"
"MINNESOTA","2020","ITASCA","Duluth","REPUBLICAN","15239","26561"
"MINNESOTA","2020","ITASCA","Duluth","DEMOCRAT","10786","26561"
"MINNESOTA","2000","ITASCA","Duluth","REPUBLICAN","9545","21714"
"MINNESOTA","2000","ITASCA","Duluth","DEMOCRAT","10583","21714"
"MINNESOTA","2008","ITASCA","Duluth","REPUBLICAN","10309","24395"
"MINNESOTA","2008","ITASCA","Duluth","DEMOCRAT","13460","24395"
"MINNESOTA","2004","ITASCA","Duluth","DEMOCRAT","13290","24367"
"MINNESOTA","2004","ITASCA","Duluth","REPUBLICAN","10705","24367"
"MINNESOTA","2004","KOOCHICHING","Duluth","REPUBLICAN","3539","7309"
"MINNESOTA","2004","KOOCHICHING","Duluth","DEMOCRAT","3662","7309"
"MINNESOTA","2008","KOOCHICHING","Duluth","REPUBLICAN","2962","6802"
"MINNESOTA","2008","KOOCHICHING","Duluth","DEMOCRAT","3649","6802"
"MINNESOTA","2000","KOOCHICHING","Duluth","DEMOCRAT","2903","6879"
"MINNESOTA","2000","KOOCHICHING","Duluth","REPUBLICAN","3523","6879"
"MINNESOTA","2012","KOOCHICHING","Duluth","REPUBLICAN","2841","6458"
"MINNESOTA","2012","KOOCHICHING","Duluth","DEMOCRAT","3451","6458"
"MINNESOTA","2016","KOOCHICHING","Duluth","REPUBLICAN","3569","6363"
"MINNESOTA","2016","KOOCHICHING","Duluth","DEMOCRAT","2306","6363"
"MINNESOTA","2020","KOOCHICHING","Duluth","REPUBLICAN","4131","6922"
"MINNESOTA","2020","KOOCHICHING","Duluth","DEMOCRAT","2659","6922"
"MINNESOTA","2020","LAKE","Duluth","DEMOCRAT","3647","7202"
"MINNESOTA","2020","LAKE","Duluth","REPUBLICAN","3393","7202"
"MINNESOTA","2000","LAKE","Duluth","DEMOCRAT","3579","6563"
"MINNESOTA","2000","LAKE","Duluth","REPUBLICAN","2465","6563"
"MINNESOTA","2008","LAKE","Duluth","REPUBLICAN","2636","6969"
"MINNESOTA","2008","LAKE","Duluth","DEMOCRAT","4174","6969"
"MINNESOTA","2004","LAKE","Duluth","REPUBLICAN","2769","7071"
"MINNESOTA","2004","LAKE","Duluth","DEMOCRAT","4212","7071"
"MINNESOTA","2016","LAKE","Duluth","REPUBLICAN","2932","6521"
"MINNESOTA","2016","LAKE","Duluth","DEMOCRAT","3077","6521"
"MINNESOTA","2012","LAKE","Duluth","REPUBLICAN","2610","6820"
"MINNESOTA","2012","LAKE","Duluth","DEMOCRAT","4043","6820"
"MINNESOTA","2012","PINE","Duluth","DEMOCRAT","6750","13965"
"MINNESOTA","2012","PINE","Duluth","REPUBLICAN","6845","13965"
"MINNESOTA","2016","PINE","Duluth","REPUBLICAN","8191","13811"
"MINNESOTA","2016","PINE","Duluth","DEMOCRAT","4580","13811"
"MINNESOTA","2020","PINE","Duluth","DEMOCRAT","5419","16001"
"MINNESOTA","2020","PINE","Duluth","REPUBLICAN","10256","16001"
"MINNESOTA","2004","PINE","Duluth","DEMOCRAT","7228","14518"
"MINNESOTA","2004","PINE","Duluth","REPUBLICAN","7033","14518"
"MINNESOTA","2008","PINE","Duluth","DEMOCRAT","7084","14383"
"MINNESOTA","2008","PINE","Duluth","REPUBLICAN","6862","14383"
"MINNESOTA","2000","PINE","Duluth","DEMOCRAT","6148","13068"
"MINNESOTA","2000","PINE","Duluth","REPUBLICAN","5854","13068"
"TEXAS","2000","BREWSTER","El Paso","DEMOCRAT","1349","3580"
"TEXAS","2000","BREWSTER","El Paso","REPUBLICAN","1867","3580"
"TEXAS","2004","BREWSTER","El Paso","REPUBLICAN","1980","3760"
"TEXAS","2004","BREWSTER","El Paso","DEMOCRAT","1729","3760"
"TEXAS","2008","BREWSTER","El Paso","DEMOCRAT","1970","3900"
"TEXAS","2008","BREWSTER","El Paso","REPUBLICAN","1855","3900"
"TEXAS","2012","BREWSTER","El Paso","DEMOCRAT","1765","3867"
"TEXAS","2012","BREWSTER","El Paso","REPUBLICAN","1976","3867"
"TEXAS","2016","BREWSTER","El Paso","DEMOCRAT","1873","4252"
"TEXAS","2016","BREWSTER","El Paso","REPUBLICAN","2077","4252"
"TEXAS","2020","BREWSTER","El Paso","DEMOCRAT","2258","4822"
"TEXAS","2020","BREWSTER","El Paso","REPUBLICAN","2461","4822"
"TEXAS","2020","CULBERSON","El Paso","DEMOCRAT","438","864"
"TEXAS","2020","CULBERSON","El Paso","REPUBLICAN","415","864"
"TEXAS","2004","CULBERSON","El Paso","DEMOCRAT","375","788"
"TEXAS","2004","CULBERSON","El Paso","REPUBLICAN","407","788"
"TEXAS","2000","CULBERSON","El Paso","DEMOCRAT","577","1012"
"TEXAS","2000","CULBERSON","El Paso","REPUBLICAN","413","1012"
"TEXAS","2016","CULBERSON","El Paso","REPUBLICAN","280","767"
"TEXAS","2016","CULBERSON","El Paso","DEMOCRAT","454","767"
"TEXAS","2012","CULBERSON","El Paso","REPUBLICAN","295","879"
"TEXAS","2012","CULBERSON","El Paso","DEMOCRAT","568","879"
"TEXAS","2008","CULBERSON","El Paso","REPUBLICAN","257","759"
"TEXAS","2008","CULBERSON","El Paso","DEMOCRAT","492","759"
"TEXAS","2008","EL PASO","El Paso","DEMOCRAT","122021","185233"
"TEXAS","2008","EL PASO","El Paso","REPUBLICAN","61783","185233"
"TEXAS","2012","EL PASO","El Paso","DEMOCRAT","112952","172412"
"TEXAS","2012","EL PASO","El Paso","REPUBLICAN","57150","172412"
"TEXAS","2016","EL PASO","El Paso","DEMOCRAT","147843","214008"
"TEXAS","2016","EL PASO","El Paso","REPUBLICAN","55512","214008"
"TEXAS","2020","EL PASO","El Paso","DEMOCRAT","178126","266729"
"TEXAS","2020","EL PASO","El Paso","REPUBLICAN","84331","266729"
"TEXAS","2000","EL PASO","El Paso","REPUBLICAN","57574","145042"
"TEXAS","2000","EL PASO","El Paso","DEMOCRAT","83848","145042"
"TEXAS","2004","EL PASO","El Paso","REPUBLICAN","73261","169573"
"TEXAS","2004","EL PASO","El Paso","DEMOCRAT","95142","169573"
"TEXAS","2004","HUDSPETH","El Paso","REPUBLICAN","577","886"
"TEXAS","2004","HUDSPETH","El Paso","DEMOCRAT","302","886"
"TEXAS","2000","HUDSPETH","El Paso","REPUBLICAN","514","922"
"TEXAS","2000","HUDSPETH","El Paso","DEMOCRAT","380","922"
"TEXAS","2016","HUDSPETH","El Paso","DEMOCRAT","324","871"
"TEXAS","2016","HUDSPETH","El Paso","REPUBLICAN","503","871"
"TEXAS","2012","HUDSPETH","El Paso","REPUBLICAN","471","863"
"TEXAS","2012","HUDSPETH","El Paso","DEMOCRAT","379","863"
"TEXAS","2008","HUDSPETH","El Paso","DEMOCRAT","430","898"
"TEXAS","2008","HUDSPETH","El Paso","REPUBLICAN","458","898"
"TEXAS","2020","HUDSPETH","El Paso","REPUBLICAN","779","1165"
"TEXAS","2020","HUDSPETH","El Paso","DEMOCRAT","371","1165"
"TEXAS","2020","JEFF DAVIS","El Paso","DEMOCRAT","501","1305"
"TEXAS","2020","JEFF DAVIS","El Paso","REPUBLICAN","784","1305"
"TEXAS","2000","JEFF DAVIS","El Paso","DEMOCRAT","283","1060"
"TEXAS","2000","JEFF DAVIS","El Paso","REPUBLICAN","708","1060"
"TEXAS","2004","JEFF DAVIS","El Paso","REPUBLICAN","764","1167"
"TEXAS","2004","JEFF DAVIS","El Paso","DEMOCRAT","378","1167"
"TEXAS","2008","JEFF DAVIS","El Paso","DEMOCRAT","468","1236"
"TEXAS","2008","JEFF DAVIS","El Paso","REPUBLICAN","749","1236"
"TEXAS","2012","JEFF DAVIS","El Paso","DEMOCRAT","440","1192"
"TEXAS","2012","JEFF DAVIS","El Paso","REPUBLICAN","719","1192"
"TEXAS","2016","JEFF DAVIS","El Paso","DEMOCRAT","422","1191"
"TEXAS","2016","JEFF DAVIS","El Paso","REPUBLICAN","695","1191"
"TEXAS","2016","LOVING","El Paso","DEMOCRAT","4","65"
"TEXAS","2016","LOVING","El Paso","REPUBLICAN","58","65"
"TEXAS","2012","LOVING","El Paso","DEMOCRAT","9","64"
"TEXAS","2012","LOVING","El Paso","REPUBLICAN","54","64"
"TEXAS","2008","LOVING","El Paso","REPUBLICAN","67","79"
"TEXAS","2008","LOVING","El Paso","DEMOCRAT","12","79"
"TEXAS","2020","LOVING","El Paso","REPUBLICAN","60","66"
"TEXAS","2020","LOVING","El Paso","DEMOCRAT","4","66"
"TEXAS","2004","LOVING","El Paso","REPUBLICAN","65","80"
"TEXAS","2004","LOVING","El Paso","DEMOCRAT","12","80"
"TEXAS","2000","LOVING","El Paso","DEMOCRAT","29","156"
"TEXAS","2000","LOVING","El Paso","REPUBLICAN","124","156"
"TEXAS","2000","PRESIDIO","El Paso","REPUBLICAN","618","1757"
"TEXAS","2000","PRESIDIO","El Paso","DEMOCRAT","1064","1757"
"TEXAS","2004","PRESIDIO","El Paso","DEMOCRAT","1159","1890"
"TEXAS","2004","PRESIDIO","El Paso","REPUBLICAN","715","1890"
"TEXAS","2012","PRESIDIO","El Paso","REPUBLICAN","504","1817"
"TEXAS","2012","PRESIDIO","El Paso","DEMOCRAT","1282","1817"
"TEXAS","2008","PRESIDIO","El Paso","DEMOCRAT","1252","1757"
"TEXAS","2008","PRESIDIO","El Paso","REPUBLICAN","489","1757"
"TEXAS","2016","PRESIDIO","El Paso","REPUBLICAN","652","2208"
"TEXAS","2016","PRESIDIO","El Paso","DEMOCRAT","1458","2208"
"TEXAS","2020","PRESIDIO","El Paso","DEMOCRAT","1463","2217"
"TEXAS","2020","PRESIDIO","El Paso","REPUBLICAN","721","2217"
"TEXAS","2020","REEVES","El Paso","REPUBLICAN","2254","3689"
"TEXAS","2020","REEVES","El Paso","DEMOCRAT","1395","3689"
"TEXAS","2004","REEVES","El Paso","REPUBLICAN","1777","3395"
"TEXAS","2004","REEVES","El Paso","DEMOCRAT","1600","3395"
"TEXAS","2000","REEVES","El Paso","REPUBLICAN","1273","3176"
"TEXAS","2000","REEVES","El Paso","DEMOCRAT","1872","3176"
"TEXAS","2016","REEVES","El Paso","REPUBLICAN","1417","3184"
"TEXAS","2016","REEVES","El Paso","DEMOCRAT","1659","3184"
"TEXAS","2008","REEVES","El Paso","DEMOCRAT","1606","3077"
"TEXAS","2008","REEVES","El Paso","REPUBLICAN","1445","3077"
"TEXAS","2012","REEVES","El Paso","REPUBLICAN","1188","2877"
"TEXAS","2012","REEVES","El Paso","DEMOCRAT","1655","2877"
"TEXAS","2012","WARD","El Paso","REPUBLICAN","2366","3245"
"TEXAS","2012","WARD","El Paso","DEMOCRAT","841","3245"
"TEXAS","2008","WARD","El Paso","DEMOCRAT","899","3602"
"TEXAS","2008","WARD","El Paso","REPUBLICAN","2667","3602"
"TEXAS","2016","WARD","El Paso","DEMOCRAT","783","3445"
"TEXAS","2016","WARD","El Paso","REPUBLICAN","2547","3445"
"TEXAS","2020","WARD","El Paso","REPUBLICAN","3241","4060"
"TEXAS","2020","WARD","El Paso","DEMOCRAT","764","4060"
"TEXAS","2000","WARD","El Paso","REPUBLICAN","2534","3874"
"TEXAS","2000","WARD","El Paso","DEMOCRAT","1256","3874"
"TEXAS","2004","WARD","El Paso","REPUBLICAN","2856","3768"
"TEXAS","2004","WARD","El Paso","DEMOCRAT","901","3768"
"TEXAS","2004","WINKLER","El Paso","DEMOCRAT","391","2002"
"TEXAS","2004","WINKLER","El Paso","REPUBLICAN","1604","2002"
"TEXAS","2000","WINKLER","El Paso","REPUBLICAN","1468","2043"
"TEXAS","2000","WINKLER","El Paso","DEMOCRAT","556","2043"
"TEXAS","2016","WINKLER","El Paso","DEMOCRAT","420","1876"
"TEXAS","2016","WINKLER","El Paso","REPUBLICAN","1403","1876"
"TEXAS","2008","WINKLER","El Paso","REPUBLICAN","1529","2032"
"TEXAS","2008","WINKLER","El Paso","DEMOCRAT","477","2032"
"TEXAS","2012","WINKLER","El Paso","REPUBLICAN","1311","1725"
"TEXAS","2012","WINKLER","El Paso","DEMOCRAT","398","1725"
"TEXAS","2020","WINKLER","El Paso","REPUBLICAN","1753","2126"
"TEXAS","2020","WINKLER","El Paso","DEMOCRAT","358","2126"
"PENNSYLVANIA","2020","CAMERON","Erie","DEMOCRAT","634","2434"
"PENNSYLVANIA","2020","CAMERON","Erie","REPUBLICAN","1771","2434"
"PENNSYLVANIA","2000","CAMERON","Erie","DEMOCRAT","779","2246"
"PENNSYLVANIA","2000","CAMERON","Erie","REPUBLICAN","1383","2246"
"PENNSYLVANIA","2004","CAMERON","Erie","REPUBLICAN","1599","2406"
"PENNSYLVANIA","2004","CAMERON","Erie","DEMOCRAT","794","2406"
"PENNSYLVANIA","2012","CAMERON","Erie","REPUBLICAN","1359","2111"
"PENNSYLVANIA","2012","CAMERON","Erie","DEMOCRAT","724","2111"
"PENNSYLVANIA","2008","CAMERON","Erie","DEMOCRAT","879","2311"
"PENNSYLVANIA","2008","CAMERON","Erie","REPUBLICAN","1323","2311"
"PENNSYLVANIA","2016","CAMERON","Erie","DEMOCRAT","531","2186"
"PENNSYLVANIA","2016","CAMERON","Erie","REPUBLICAN","1589","2186"
"PENNSYLVANIA","2016","CLARION","Erie","DEMOCRAT","4273","17535"
"PENNSYLVANIA","2016","CLARION","Erie","REPUBLICAN","12576","17535"
"PENNSYLVANIA","2008","CLARION","Erie","REPUBLICAN","10737","17765"
"PENNSYLVANIA","2008","CLARION","Erie","DEMOCRAT","6756","17765"
"PENNSYLVANIA","2012","CLARION","Erie","DEMOCRAT","5056","16186"
"PENNSYLVANIA","2012","CLARION","Erie","REPUBLICAN","10828","16186"
"PENNSYLVANIA","2020","CLARION","Erie","DEMOCRAT","4678","19493"
"PENNSYLVANIA","2020","CLARION","Erie","REPUBLICAN","14578","19493"
"PENNSYLVANIA","2004","CLARION","Erie","DEMOCRAT","6049","17184"
"PENNSYLVANIA","2004","CLARION","Erie","REPUBLICAN","11063","17184"
"PENNSYLVANIA","2000","CLARION","Erie","REPUBLICAN","9796","15843"
"PENNSYLVANIA","2000","CLARION","Erie","DEMOCRAT","5605","15843"
"PENNSYLVANIA","2000","CLEARFIELD","Erie","DEMOCRAT","11718","30609"
"PENNSYLVANIA","2000","CLEARFIELD","Erie","REPUBLICAN","18019","30609"
"PENNSYLVANIA","2004","CLEARFIELD","Erie","DEMOCRAT","13518","34233"
"PENNSYLVANIA","2004","CLEARFIELD","Erie","REPUBLICAN","20533","34233"
"PENNSYLVANIA","2012","CLEARFIELD","Erie","REPUBLICAN","20347","31967"
"PENNSYLVANIA","2012","CLEARFIELD","Erie","DEMOCRAT","11121","31967"
"PENNSYLVANIA","2008","CLEARFIELD","Erie","DEMOCRAT","14555","33774"
"PENNSYLVANIA","2008","CLEARFIELD","Erie","REPUBLICAN","18662","33774"
"PENNSYLVANIA","2016","CLEARFIELD","Erie","DEMOCRAT","8200","34271"
"PENNSYLVANIA","2016","CLEARFIELD","Erie","REPUBLICAN","24932","34271"
"PENNSYLVANIA","2020","CLEARFIELD","Erie","REPUBLICAN","29203","39422"
"PENNSYLVANIA","2020","CLEARFIELD","Erie","DEMOCRAT","9673","39422"
"PENNSYLVANIA","2020","CRAWFORD","Erie","REPUBLICAN","28559","42004"
"PENNSYLVANIA","2020","CRAWFORD","Erie","DEMOCRAT","12924","42004"
"PENNSYLVANIA","2004","CRAWFORD","Erie","DEMOCRAT","16013","38322"
"PENNSYLVANIA","2004","CRAWFORD","Erie","REPUBLICAN","21965","38322"
"PENNSYLVANIA","2000","CRAWFORD","Erie","DEMOCRAT","13250","33321"
"PENNSYLVANIA","2000","CRAWFORD","Erie","REPUBLICAN","18858","33321"
"PENNSYLVANIA","2016","CRAWFORD","Erie","REPUBLICAN","24987","37492"
"PENNSYLVANIA","2016","CRAWFORD","Erie","DEMOCRAT","10971","37492"
"PENNSYLVANIA","2008","CRAWFORD","Erie","REPUBLICAN","20750","38074"
"PENNSYLVANIA","2008","CRAWFORD","Erie","DEMOCRAT","16780","38074"
"PENNSYLVANIA","2012","CRAWFORD","Erie","DEMOCRAT","13883","35388"
"PENNSYLVANIA","2012","CRAWFORD","Erie","REPUBLICAN","20901","35388"
"PENNSYLVANIA","2012","ELK","Erie","REPUBLICAN","7579","13238"
"PENNSYLVANIA","2012","ELK","Erie","DEMOCRAT","5463","13238"
"PENNSYLVANIA","2008","ELK","Erie","DEMOCRAT","7290","14258"
"PENNSYLVANIA","2008","ELK","Erie","REPUBLICAN","6676","14258"
"PENNSYLVANIA","2016","ELK","Erie","REPUBLICAN","10025","14426"
"PENNSYLVANIA","2016","ELK","Erie","DEMOCRAT","3853","14426"
"PENNSYLVANIA","2020","ELK","Erie","DEMOCRAT","4522","16906"
"PENNSYLVANIA","2020","ELK","Erie","REPUBLICAN","12140","16906"
"PENNSYLVANIA","2000","ELK","Erie","REPUBLICAN","7347","13578"
"PENNSYLVANIA","2000","ELK","Erie","DEMOCRAT","5754","13578"
"PENNSYLVANIA","2004","ELK","Erie","DEMOCRAT","6602","14550"
